list,yr_built,yr_renovated,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade
20141009,1976,0,980000.0,4,2.25,2240,11034,2.0,0,0,3,8
20150413,1984,0,440000.0,3,1.75,1530,7245,1.0,0,0,4,7
20140701,1989,0,530000.0,3,2.5,3660,39478,2.0,0,2,4,9
20140625,1993,0,390000.0,4,2.5,2340,8548,2.0,0,0,3,8
20140908,1981,0,243000.0,3,1.75,1450,12125,1.0,0,0,4,7
20140722,1990,0,639000.0,4,2.5,2210,9875,2.0,0,0,3,9
20150414,1994,0,267000.0,3,2.0,1300,9644,1.0,0,0,3,7
20140808,2002,0,289950.0,3,2.5,1670,6186,2.0,0,0,3,7
20140808,1988,0,1578000.0,4,3.25,4670,51836,2.0,0,0,4,12
20150420,2007,0,636000.0,3,2.5,2140,2770,2.0,0,0,3,8
20140918,2004,0,350000.0,5,3.0,2520,5500,1.0,0,0,3,8
20140604,1978,0,320000.0,3,1.5,1650,9380,1.0,0,0,5,7
20140613,1978,0,210000.0,2,1.75,1440,5680,1.0,0,0,4,8
20141106,1983,0,328000.0,3,1.75,1470,7650,1.0,0,0,3,7
20140509,1989,0,985000.0,4,2.25,4230,37769,2.0,0,0,3,11
20140612,1976,0,501000.0,3,1.75,1970,7972,1.0,0,3,5,8
20140917,1992,0,315000.0,3,2.25,1540,17424,2.0,0,0,3,7
20140508,2012,0,403000.0,3,2.75,2090,8354,2.0,0,0,3,8
20150113,2012,0,347500.0,4,2.5,2156,3562,2.0,0,0,3,9
20141006,1986,0,365000.0,4,2.25,2070,8893,2.0,0,0,4,8
20140820,1977,0,605000.0,3,1.75,1920,7400,1.0,0,0,4,8
20141119,1974,0,233000.0,3,2.0,1400,9177,1.0,0,0,3,7
20140728,1997,0,360000.0,4,2.5,2210,17715,2.0,0,0,3,8
20141107,1995,0,740000.0,3,2.0,2100,72745,1.0,0,0,4,9
20150123,2000,0,560000.0,4,2.5,2940,6000,2.0,0,0,3,8
20140605,2003,0,449950.0,3,2.5,2170,4912,2.0,0,0,3,7
20140828,2010,0,699800.0,2,2.5,2380,6600,1.0,0,0,3,8
20140902,1979,0,316500.0,3,1.75,1600,14250,1.0,0,0,3,7
20140715,1981,0,942500.0,5,3.5,3750,9612,1.0,0,2,4,9
20150121,1991,0,1310000.0,2,2.25,3950,3938,2.0,0,4,3,10
20140529,1996,0,565000.0,4,2.5,2440,22594,2.0,0,0,3,8
20140911,2008,0,400000.0,3,2.25,1190,1149,2.0,0,0,3,8
20150324,1997,0,330000.0,3,2.0,1400,218252,1.0,0,0,3,7
20150227,2005,0,374950.0,4,2.75,2730,4683,2.0,0,0,3,7
20141217,1983,0,405300.0,3,2.75,2390,7939,1.0,0,0,5,7
20141104,1984,0,560000.0,3,2.25,2060,31400,2.0,0,0,3,8
20140716,1984,0,260000.0,3,1.75,1100,10968,1.0,0,0,5,7
20140624,1995,0,405000.0,3,2.5,3170,12750,2.0,0,0,3,10
20140619,1987,0,429900.0,4,2.5,2640,8625,2.0,0,0,3,8
20140615,2002,0,269950.0,3,2.5,1890,4838,2.0,0,0,3,8
20140515,1998,0,370000.0,4,2.5,2710,5880,2.0,0,0,3,9
20141118,2009,0,320000.0,3,1.5,1240,1221,2.0,0,0,3,8
20141120,1984,0,460000.0,4,2.0,2090,40419,1.0,0,0,4,7
20140516,1990,0,408200.0,3,2.5,1800,5761,2.0,0,0,4,7
20140611,1980,0,522000.0,3,1.75,1730,8400,1.0,0,0,4,7
20140623,1982,0,675000.0,4,2.5,2810,11120,2.0,0,0,3,9
20140709,1999,0,1355000.0,4,3.5,3550,11000,1.0,0,2,3,11
20141006,1993,0,737500.0,4,2.5,3200,36276,2.0,0,0,3,9
20141020,1999,0,470000.0,3,2.5,2100,4700,2.0,0,0,3,8
20150224,1993,0,1100000.0,4,3.5,4270,40097,1.0,0,0,4,12
20150115,1987,0,422120.0,3,2.5,1630,4534,2.0,0,0,3,8
20150107,2007,0,625000.0,5,2.5,2990,15085,2.0,0,0,3,9
20150414,1989,0,500000.0,3,2.25,1690,4964,2.0,0,0,3,8
20141118,1989,0,308000.0,4,2.25,1960,12243,2.0,0,0,3,8
20140605,1977,0,565000.0,3,2.75,2390,9966,1.0,0,0,5,8
20140908,2004,0,581000.0,3,2.5,2600,4438,2.0,0,0,3,7
20140806,1999,0,361000.0,3,2.0,1950,8698,1.0,0,0,3,8
20141016,2008,0,419000.0,2,2.25,1180,1253,2.0,0,0,3,8
20150512,2004,0,347000.0,3,2.5,1680,4308,2.0,0,0,3,7
20141022,1989,0,625000.0,4,2.25,2220,36085,2.0,0,0,3,9
20150325,1999,0,2400000.0,4,4.25,4890,15188,2.0,0,2,3,11
20141223,2014,0,379000.0,3,3.25,2660,17852,2.5,0,0,3,8
20141222,1988,0,310000.0,3,1.5,1150,3323,2.0,0,0,3,7
20140814,2005,0,682000.0,5,2.75,2760,5000,2.0,0,0,3,9
20140721,1992,0,246500.0,3,2.0,1430,8919,1.0,0,0,3,7
20140806,2004,0,310950.0,4,2.5,2030,4997,2.0,0,0,3,8
20150319,1983,0,659000.0,4,2.25,2610,24931,2.0,0,0,3,8
20140626,1987,0,350000.0,3,2.25,1780,16290,2.0,0,0,4,8
20140606,1975,0,270000.0,4,2.25,1900,8600,1.0,0,0,4,8
20150317,1977,0,324500.0,3,1.75,1920,11340,1.0,0,0,4,7
20140718,2004,0,430000.0,2,1.75,1350,4003,1.0,0,0,3,8
20150513,2004,0,419950.0,2,1.75,1350,4003,1.0,0,0,3,8
20150107,2002,0,332000.0,4,2.5,2470,7780,2.0,0,0,3,8
20141118,1987,0,320000.0,3,1.0,1340,5175,1.0,0,0,3,7
20150114,1977,0,330000.0,3,2.25,2300,35287,2.0,0,0,3,8
20141209,2008,0,456500.0,4,3.5,2000,2309,3.0,0,0,3,8
20140509,1972,0,352000.0,3,2.25,1640,11050,1.0,0,0,4,8
20140722,1987,0,628000.0,3,1.75,4000,11894,1.0,0,0,3,9
20150304,1977,0,512000.0,3,1.75,1610,12555,1.0,0,0,3,7
20140521,1994,0,535800.0,4,2.5,1900,5790,2.0,0,0,3,8
20140731,2006,0,438000.0,3,2.5,1520,1304,2.0,0,0,3,8
20140627,1998,0,327000.0,5,2.75,2400,8050,2.0,0,0,3,8
20140812,2005,0,370500.0,4,2.5,1790,6120,2.0,0,0,3,7
20141022,1993,0,265000.0,3,2.5,1720,6271,2.0,0,0,3,7
20150310,1979,0,450000.0,4,2.75,2980,13260,1.0,0,0,4,8
20140627,1988,0,425000.0,3,1.0,1520,213444,1.5,0,3,5,8
20141113,1977,0,166600.0,3,1.75,1150,8690,1.0,0,0,4,7
20140811,1976,0,539900.0,3,1.75,1650,10150,1.0,0,0,3,8
20150303,2010,0,910000.0,3,3.5,2480,3200,2.0,0,0,3,10
20141104,1990,0,280000.0,4,2.5,2050,7416,2.0,0,0,3,8
20150313,1989,0,275000.0,3,2.25,1420,8549,2.0,0,0,4,7
20150427,2001,0,467000.0,3,2.5,3460,6590,2.0,0,0,3,7
20140731,1996,0,457500.0,3,2.5,1500,4445,2.0,0,0,3,8
20150423,1977,0,289999.0,5,2.5,2180,8240,1.0,0,0,4,8
20150305,1975,0,795000.0,3,2.0,2920,13650,1.0,0,2,5,8
20150211,1984,0,785000.0,4,2.5,3300,10514,2.0,0,0,3,10
20140530,1983,0,860000.0,3,2.25,3060,12095,2.0,0,0,3,10
20140612,1990,0,1095000.0,0,0.0,3064,4764,3.5,0,2,3,7
20141125,1978,0,390000.0,3,2.0,1910,11576,1.0,0,0,3,7
20140715,2005,0,466000.0,2,1.5,1140,1058,3.0,0,0,3,7
20140825,1976,0,374000.0,3,1.5,1330,10640,1.0,0,0,3,7
20140716,1994,0,480000.0,3,2.5,1940,10035,2.0,0,0,4,8
20140610,1995,0,740000.0,3,2.5,3000,25341,2.0,0,0,3,9
20140530,2002,0,395000.0,4,2.5,2910,5000,2.0,0,0,3,8
20140811,2003,0,209000.0,3,2.0,1230,1340,2.0,0,0,3,7
20140508,1971,0,980000.0,5,2.5,3160,11470,1.0,0,0,4,9
20140805,1993,0,660000.0,3,2.5,2680,28243,2.0,0,0,3,9
20150311,1977,0,730000.0,4,2.25,2190,9009,2.0,0,0,4,8
20150414,1988,0,291500.0,3,1.75,1260,9600,1.0,0,0,4,7
20140620,1997,0,905000.0,4,3.5,2970,14486,2.0,0,0,3,9
20140811,1993,0,800000.0,4,2.5,2570,50308,1.5,0,0,3,10
20140509,2013,0,839900.0,4,3.5,3810,13592,1.0,0,1,3,9
20140714,2007,0,200000.0,1,1.5,1010,1157,2.0,0,0,3,8
20150218,1979,0,300000.0,3,2.0,1480,6698,1.0,0,0,4,7
20150326,1995,0,314950.0,3,2.25,1654,8479,2.0,0,0,3,7
20141010,1975,0,615000.0,4,2.25,2500,10062,1.0,0,0,3,8
20140910,1985,0,205000.0,3,2.0,1410,8384,1.0,0,0,3,7
20140522,1994,0,324000.0,3,2.5,1750,7208,2.0,0,0,3,8
20141023,2007,0,570000.0,3,3.25,1570,1777,2.0,0,0,3,8
20141210,1999,0,324000.0,3,2.5,1920,5322,2.0,0,0,3,8
20150120,1990,0,342000.0,3,1.75,1660,16275,2.0,0,0,3,7
20140623,1972,0,800000.0,3,2.25,2380,11824,1.0,0,0,4,9
20140520,1983,0,288400.0,4,2.5,1860,6687,1.0,0,0,4,7
20150514,2009,0,359000.0,2,2.75,1370,1140,2.0,0,0,3,8
20140808,1988,0,390000.0,4,3.0,2570,262018,1.0,0,0,3,7
20140902,2005,0,300000.0,3,2.5,1320,2614,2.0,0,0,3,7
20150305,1981,0,545000.0,5,2.5,2520,7863,1.0,0,0,3,7
20150408,1972,0,288349.0,3,1.0,1250,18616,1.0,0,0,4,6
20150205,1985,0,299900.0,3,2.25,1560,35026,1.0,0,0,3,7
20150205,2004,0,378000.0,4,2.5,2790,4650,2.0,0,0,3,8
20141007,1994,0,253000.0,3,2.5,2020,6564,1.0,0,0,3,7
20150120,1979,0,350000.0,3,2.25,1580,47916,1.0,0,0,3,7
20140811,2005,0,971000.0,5,3.5,4390,10140,2.0,0,0,3,9
20150209,1977,0,260000.0,4,1.75,1810,7480,1.0,0,0,3,7
20150408,1990,0,1321500.0,3,3.0,2230,12968,2.0,0,0,3,9
20150306,1977,0,369950.0,3,1.0,2430,10720,1.0,0,0,3,7
20141015,1994,0,1029900.0,3,2.5,3680,13384,2.0,0,0,3,10
20140521,2000,0,720000.0,3,2.5,2020,1159,3.0,0,3,3,8
20150421,1996,0,851000.0,4,2.5,3130,13202,2.0,0,0,3,10
20150413,1982,0,385000.0,3,2.0,1010,7380,1.0,0,0,3,7
20140528,1993,0,630000.0,4,2.5,2740,43101,2.0,0,0,3,9
20140515,1986,0,582800.0,4,2.75,2550,7636,1.0,0,0,3,8
20140623,1983,0,440000.0,3,1.75,1560,7207,1.0,0,0,3,7
20140825,1974,0,752500.0,4,2.25,2360,8616,2.0,0,0,4,8
20140724,1999,0,524250.0,3,2.5,1710,3469,2.0,0,0,3,8
20140509,1996,0,765000.0,4,2.75,2790,10819,2.0,0,0,3,10
20140806,2001,0,648000.0,4,2.5,2620,5450,2.0,0,0,3,9
20150324,1975,0,237500.0,3,1.75,1050,7854,1.0,0,0,4,7
20150311,1977,0,280000.0,3,2.25,1900,7800,1.0,0,0,4,8
20150310,2010,0,420000.0,2,2.75,1760,4139,2.0,0,0,3,8
20140529,2003,0,535000.0,3,2.5,1360,1016,3.0,0,0,3,7
20141001,1992,0,283000.0,4,2.75,2130,8560,1.0,0,0,3,7
20150225,1987,0,484950.0,3,2.25,1670,5004,2.0,0,0,3,8
20150505,1988,0,253000.0,3,2.0,1490,7651,1.0,0,0,3,7
20140821,1991,0,291000.0,4,2.5,1860,6325,2.0,0,0,4,7
20150415,1981,0,189950.0,2,1.0,1030,4188,1.0,0,0,3,8
20140924,1988,0,289000.0,3,2.0,1850,9550,1.0,0,0,3,8
20140508,1977,0,258000.0,4,1.75,1730,8320,1.0,0,0,3,7
20140614,2005,0,530000.0,3,2.5,1930,7214,2.0,0,0,3,8
20141218,2012,0,245000.0,3,2.25,1422,3677,2.0,0,0,3,7
20141119,2001,0,515000.0,3,2.5,2430,4203,2.0,0,0,3,8
20140617,1987,0,325000.0,4,2.5,2610,7091,2.0,0,0,3,9
20150402,1996,0,540000.0,3,2.25,2000,217800,2.0,0,0,3,8
20141212,1981,0,475000.0,3,1.75,2020,8970,1.0,0,0,4,7
20140725,1980,0,164808.0,3,1.0,1250,5411,1.0,0,0,3,7
20150126,1977,0,520000.0,4,2.25,1870,7700,2.0,0,0,3,7
20140618,1977,0,475000.0,3,1.75,1700,8432,1.0,0,0,3,8
20150331,2000,0,321500.0,4,2.5,1930,6228,2.0,0,0,3,8
20140729,1993,0,840000.0,4,2.75,3130,21810,2.0,0,0,4,10
20150414,1992,0,287000.0,3,2.25,1370,6000,2.0,0,0,4,7
20140610,1992,0,315000.0,4,2.5,1930,9643,2.0,0,0,4,7
20140515,1990,0,245000.0,3,1.75,1490,6930,1.0,0,0,4,7
20150417,2008,0,2450000.0,4,4.25,4250,6552,2.0,0,3,4,10
20150429,2003,0,554000.0,2,2.0,1920,6045,1.0,0,0,3,8
20140820,1981,0,768000.0,3,2.5,3220,54160,2.0,0,2,4,9
20150413,1995,0,415000.0,3,1.75,1480,2200,2.0,0,0,3,7
20150220,2003,0,380000.0,4,2.5,2000,6921,2.0,0,0,3,8
20150226,1999,0,566000.0,3,2.5,1560,5259,2.0,0,0,3,8
20140502,1976,0,550000.0,4,2.5,1940,10500,1.0,0,0,4,7
20140715,1977,0,470000.0,3,2.25,1780,8784,1.0,0,0,3,7
20150313,1981,0,590000.0,3,1.75,1560,242629,1.0,0,0,3,7
20150318,1977,0,465000.0,4,2.25,2210,8862,1.0,0,0,4,8
20140825,1972,2000,515000.0,3,2.25,1920,11500,1.0,0,0,3,8
20141022,1994,0,850000.0,4,3.25,3450,6500,2.0,0,0,3,8
20140522,1983,0,1050000.0,4,3.25,3440,35021,2.0,0,0,3,10
20140609,1992,0,648000.0,4,2.5,2380,13435,2.0,0,0,3,10
20150202,2008,0,935000.0,4,4.5,5670,84267,2.0,0,2,3,11
20150426,1974,0,425000.0,3,1.75,1560,9452,1.0,0,0,4,8
20140716,2014,0,1035480.0,5,3.25,4475,6642,2.0,0,0,3,9
20140903,1988,0,318000.0,3,2.25,1410,8909,2.0,0,2,3,7
20140716,1990,0,515000.0,3,2.5,2360,11254,1.0,0,2,3,9
20140617,1994,0,837700.0,5,2.75,3010,12611,2.0,0,0,3,10
20150210,2003,0,448000.0,3,2.25,1530,3056,2.0,0,0,3,7
20141118,1976,0,430000.0,3,1.75,1810,7300,1.0,0,0,4,7
20150114,2002,0,435000.0,3,2.5,1560,3987,2.0,0,0,3,7
20141219,1973,0,241000.0,3,1.0,1010,9611,1.0,0,0,4,6
20150406,2001,0,285000.0,2,1.5,990,1380,3.0,0,0,3,7
20141110,2004,0,1570000.0,5,4.5,6070,14731,2.0,0,0,3,11
20140602,2011,0,285000.0,2,2.5,1380,1073,2.0,0,0,3,7
20150425,1987,0,817500.0,4,2.5,2910,35679,2.0,0,0,4,9
20140703,1995,0,1127000.0,4,2.5,3160,8281,2.0,0,0,4,9
20141230,2002,0,609850.0,2,2.75,1910,1369,3.0,0,0,3,9
20150306,2006,0,367000.0,4,2.5,2960,6219,2.0,0,0,3,9
20140825,1988,0,285167.0,3,2.25,2200,8375,2.0,0,0,3,8
20150324,1992,0,350900.0,4,2.5,2540,12843,2.0,0,0,3,9
20140620,1988,0,660000.0,4,3.25,3030,9273,2.0,0,0,5,8
20150206,1997,0,262000.0,4,2.5,1560,7800,2.0,0,0,3,7
20150324,2005,0,624000.0,5,3.75,3570,14648,2.0,0,0,3,9
20150311,2002,0,552500.0,4,3.5,3710,10400,2.0,0,0,3,8
20140509,1983,0,224500.0,4,1.0,1430,8355,1.5,0,0,4,7
20140711,2004,0,975000.0,5,4.5,4300,12250,2.0,0,0,3,10
20140625,2006,0,1200000.0,4,1.75,3990,13470,2.0,0,0,3,11
20140730,1994,0,1278000.0,4,4.0,4390,17832,1.0,0,0,4,11
20150206,1985,0,303000.0,3,2.5,1560,4100,2.0,0,0,3,7
20150105,1977,0,420000.0,7,3.0,2940,8624,1.0,0,0,3,8
20150204,1987,0,225000.0,3,1.0,1020,8437,1.0,0,0,5,6
20140916,2004,0,219000.0,2,2.0,1310,2550,2.0,0,0,3,6
20141231,1989,0,605000.0,3,2.5,2570,9487,2.0,0,3,3,9
20140627,1994,0,687500.0,4,2.75,3190,10970,2.0,0,0,3,10
20141029,1994,0,510000.0,3,2.5,1860,3658,2.0,0,0,3,8
20140507,2003,0,510000.0,4,2.5,2430,5203,2.0,0,0,3,8
20150311,1977,0,425000.0,4,2.5,1930,14196,1.0,0,0,4,7
20150309,1994,0,298900.0,3,2.5,1830,6162,2.0,0,0,3,8
20150406,1987,0,699000.0,4,2.5,3230,40319,2.0,0,0,4,10
20140729,2003,0,305000.0,4,2.5,2230,5000,2.0,0,0,3,8
20141002,2003,0,315000.0,3,2.5,1570,2865,2.0,0,0,3,7
20140812,1977,0,267500.0,5,3.5,2390,6600,2.0,0,0,5,7
20140813,1987,0,435000.0,6,3.5,2400,8620,2.0,0,0,3,8
20141020,1999,0,5110800.0,5,5.25,8010,45517,2.0,1,4,3,12
20140729,1971,0,194000.0,3,1.0,1070,6440,1.0,0,0,4,7
20140507,2001,0,1150000.0,4,4.0,4460,103382,2.0,0,0,3,11
20140903,2008,0,605000.0,3,2.5,2010,3667,2.0,0,0,3,9
20150309,2004,0,359000.0,3,2.5,1450,3850,2.0,0,0,3,7
20140821,2002,0,505000.0,3,2.0,1500,2500,2.0,0,0,3,8
20140709,1990,0,565000.0,3,2.5,2500,7394,2.0,0,0,3,9
20150430,1990,0,328000.0,4,3.25,3380,7500,2.0,0,3,3,7
20140626,2006,0,826000.0,4,2.5,3060,7140,2.0,0,0,3,9
20140904,1977,0,535000.0,3,1.0,1330,40259,1.0,0,0,4,7
20140806,1991,0,925000.0,4,2.5,3300,101930,2.0,0,0,4,10
20140605,2001,0,875000.0,3,3.5,3250,6000,2.0,0,0,3,10
20140523,1976,0,902000.0,4,2.25,2530,9200,1.0,0,0,5,9
20140710,1980,0,545000.0,2,2.0,2930,14057,1.0,0,2,4,8
20150324,2002,0,334950.0,3,2.5,1620,2930,2.0,0,0,3,8
20141126,1990,0,357000.0,5,2.75,1540,4000,1.0,0,0,3,7
20140605,1980,0,630000.0,4,3.75,4610,40202,1.0,0,0,4,10
20140509,2003,0,254000.0,3,2.5,1850,4597,2.0,0,0,3,8
20141203,1973,0,525000.0,4,2.25,1580,7307,1.0,0,0,3,8
20140520,2008,0,479000.0,3,2.5,1260,889,3.0,0,0,3,8
20141212,2004,0,460000.0,4,2.5,4190,7504,2.0,0,0,3,7
20150406,2003,0,245000.0,3,2.5,1600,4271,2.0,0,0,3,7
20141125,1978,0,500000.0,4,2.0,2760,27631,2.0,0,0,4,8
20141113,1989,0,455000.0,3,2.5,2090,8653,2.0,0,0,3,8
20150408,1999,0,485500.0,4,2.5,2320,3974,2.0,0,0,3,7
20140717,1978,0,100000.0,2,1.0,770,17334,1.0,0,0,3,7
20140905,1982,0,307000.0,3,1.75,1410,16105,1.0,0,0,3,7
20141010,1994,0,475000.0,4,3.5,3660,14401,2.0,0,0,3,10
20150219,1972,0,330000.0,4,2.5,2180,7210,1.0,0,0,3,7
20140623,1998,0,320000.0,3,2.5,2280,7417,2.0,0,0,3,8
20140606,2013,0,735000.0,4,2.5,2820,6180,2.0,0,0,3,9
20150312,1972,0,365000.0,4,2.5,1570,9600,1.0,0,0,3,7
20141112,2002,0,457000.0,4,3.0,2800,7845,2.0,0,0,3,8
20141009,1989,0,349000.0,3,2.25,1640,7261,2.0,0,0,3,7
20141024,1979,0,360000.0,3,2.75,2030,6840,1.0,0,0,3,7
20150414,1998,0,350000.0,4,2.5,2530,10155,2.0,0,0,3,8
20141205,1984,0,270000.0,3,1.75,1800,7763,1.0,0,0,3,6
20150504,1974,0,645000.0,4,2.75,2340,6350,1.0,0,0,4,7
20141030,1999,0,685100.0,4,2.5,2790,5423,2.0,0,0,3,9
20140624,2005,0,880000.0,4,2.5,3030,3841,3.0,0,0,3,9
20150419,2008,0,410500.0,4,2.5,1980,5000,2.0,0,0,3,8
20141023,1996,0,780000.0,4,2.5,3690,13609,2.0,0,2,3,10
20140910,2001,0,1225000.0,5,4.5,3732,4426,2.5,0,0,3,10
20141113,2005,0,449000.0,2,1.75,1510,6852,1.0,0,0,3,8
20140516,1977,0,317000.0,3,2.0,1760,11410,1.0,0,0,5,7
20140808,1976,0,495000.0,5,2.75,2630,10165,1.0,0,0,4,8
20140808,1978,0,258000.0,3,1.75,2270,9000,1.0,0,0,4,8
20141117,1999,0,265000.0,3,2.75,1120,881,3.0,0,0,3,8
20150424,1978,0,321000.0,5,2.75,3030,7000,1.0,0,0,4,7
20141114,2000,0,295700.0,4,2.5,1720,5805,2.0,0,0,3,8
20140506,1985,0,609000.0,4,2.5,2150,37981,2.0,0,0,3,9
20140818,1986,0,530000.0,3,2.25,2010,11817,2.0,0,0,4,8
20141124,1986,0,390000.0,3,2.5,2500,21780,1.0,0,0,3,8
20141110,2004,0,467000.0,3,2.5,1690,6642,2.0,0,0,3,7
20140813,1980,0,484000.0,6,2.5,3300,13501,1.0,0,0,3,8
20141113,2003,0,340000.0,3,2.5,1240,1115,3.0,0,0,3,8
20141223,1994,0,302495.0,3,2.5,2200,7201,2.0,0,0,3,8
20140910,1993,0,441500.0,3,2.5,2420,9592,2.0,0,0,3,8
20140625,2004,0,2300000.0,4,3.25,4250,8570,2.0,0,0,3,9
20141217,1996,0,590000.0,3,2.5,2400,99752,1.0,0,0,3,9
20141103,2009,0,363000.0,2,2.0,920,1201,2.0,0,0,3,8
20140707,1977,0,747500.0,4,2.25,2350,18600,2.0,0,0,4,9
20140723,2003,0,750000.0,2,2.5,2630,7957,2.0,0,0,3,8
20140505,1982,2011,831000.0,4,3.0,2170,4000,2.0,0,0,4,9
20150424,2004,0,403000.0,3,2.5,1700,4125,2.0,0,0,3,7
20140808,2005,0,445000.0,3,2.5,2470,4565,2.0,0,0,3,7
20150209,2003,0,2260000.0,3,3.5,3110,14872,1.0,0,0,3,10
20140616,1977,0,371025.0,3,2.0,1530,8925,1.0,0,0,3,7
20140909,1972,0,270000.0,3,1.0,1240,14110,1.0,0,0,4,7
20150113,1981,0,320000.0,3,2.25,1580,6561,1.0,0,0,3,8
20141014,2006,0,325000.0,4,2.5,2963,5797,2.0,0,0,3,9
20140904,1984,0,350000.0,3,2.25,2470,10290,2.0,0,0,3,8
20140509,1984,0,255000.0,2,1.0,960,28717,1.0,0,0,4,6
20140703,2005,0,835000.0,4,4.25,4930,25714,2.0,0,0,3,12
20150501,2004,0,748000.0,3,2.5,2600,10183,1.0,0,0,3,8
20150324,1988,0,284000.0,3,1.75,1530,9600,1.0,0,0,3,7
20150218,1988,0,285000.0,4,3.0,1900,7194,2.0,0,0,4,7
20140916,2003,0,428000.0,2,2.0,1350,4225,1.0,0,0,3,8
20140926,1977,0,316000.0,3,1.0,1010,7838,1.0,0,0,4,6
20150505,2000,0,375000.0,3,2.5,2050,7205,2.0,0,0,3,8
20140523,1991,0,556000.0,5,2.5,3840,16905,2.0,0,0,3,11
20141030,1978,0,537250.0,4,2.5,2590,9530,1.0,0,0,4,8
20150409,2006,0,530000.0,4,2.5,2950,4836,2.0,0,0,3,7
20150413,1991,0,5300000.0,6,6.0,7390,24829,2.0,1,4,4,12
20150324,1996,0,595000.0,3,2.75,2150,31238,2.0,0,0,3,9
20150320,1980,0,234975.0,3,1.75,1650,8073,1.0,0,0,3,7
20140819,2005,0,600000.0,3,1.75,1620,1325,2.5,0,0,3,9
20150202,1986,0,455000.0,3,1.5,1380,6657,2.0,0,0,3,7
20140909,2000,0,620000.0,4,2.5,1840,220308,2.0,0,0,3,8
20140513,2009,0,625000.0,3,3.5,1810,1846,2.0,0,0,4,8
20150424,1977,0,788500.0,4,2.25,2510,133729,2.0,0,0,4,8
20140725,1974,0,567000.0,5,2.25,2100,6936,1.0,0,0,3,8
20150113,1987,0,515000.0,2,2.25,2690,15000,1.0,0,2,3,8
20150413,1999,0,567500.0,3,2.5,2080,4556,2.0,0,0,3,8
20141104,2006,0,825000.0,4,2.5,3370,5000,2.0,0,0,3,9
20150309,1987,0,435000.0,4,2.25,2730,7506,2.0,0,0,4,8
20140603,1993,0,960000.0,5,2.75,3040,10257,2.0,0,0,3,10
20140728,2008,0,464950.0,3,1.5,1200,890,2.0,0,0,3,8
20150116,2005,0,735000.0,4,3.5,3100,5600,2.0,0,0,3,9
20141008,1979,0,360000.0,3,2.0,1970,79714,1.0,0,0,3,7
20140624,1998,0,585000.0,3,2.5,2270,100545,2.0,0,0,3,8
20140814,1977,0,461000.0,3,2.25,1850,7923,1.0,0,0,4,7
20150227,1988,0,643000.0,4,2.5,2270,8391,2.0,0,0,3,8
20140929,1990,0,690000.0,4,2.5,2820,8307,2.0,0,0,3,9
20150413,1984,0,700000.0,3,2.25,2330,11424,2.0,0,0,4,8
20140714,1992,0,933399.0,3,2.5,3940,10360,2.0,0,0,3,9
20140524,1979,0,372000.0,4,1.75,1960,9300,1.0,0,0,5,7
20140905,2010,0,303700.0,3,2.5,1981,5700,2.0,0,0,3,8
20140724,1989,0,672000.0,4,2.5,2440,10049,2.0,0,0,4,9
20141223,1984,0,330000.0,4,2.25,2380,122038,2.0,0,0,4,8
20140708,2006,0,1131000.0,3,2.25,2790,13791,1.0,0,3,3,8
20140625,1987,0,505000.0,3,2.5,1860,8060,2.0,0,0,4,8
20140506,1975,0,234000.0,3,1.75,1490,8366,1.0,0,0,4,7
20140929,2005,0,503000.0,4,2.5,2470,5044,2.0,0,0,3,9
20140806,1979,0,606000.0,4,2.25,2390,8858,1.0,0,0,4,8
20140805,1984,0,719000.0,3,2.5,2120,9307,2.0,0,0,4,9
20140528,2007,0,267000.0,3,2.5,2495,4400,2.0,0,0,3,8
20140513,1993,0,651000.0,4,2.5,2740,7140,2.0,0,0,3,8
20141007,1999,0,519900.0,4,2.5,2403,6172,2.0,0,0,3,9
20140723,1984,0,545000.0,4,2.75,3410,35040,2.0,0,0,3,9
20140714,2003,0,1062500.0,4,4.0,5320,20041,2.0,0,0,3,11
20150331,2006,0,408000.0,2,2.0,1200,3900,1.0,0,0,3,8
20141204,2000,0,292000.0,4,2.5,2060,5950,2.0,0,0,3,8
20140507,1994,0,253000.0,3,1.75,1250,10122,1.0,0,0,3,7
20140604,1986,0,658588.0,3,2.25,2560,41346,2.0,0,0,3,10
20141009,1978,0,439000.0,4,2.25,2240,8300,2.0,0,0,3,8
20140806,1999,0,300000.0,3,2.5,1260,3855,2.0,0,0,3,8
20140812,1978,0,283500.0,4,2.25,2100,8050,2.0,0,0,3,8
20150319,1974,0,685000.0,3,1.75,2210,8955,1.0,0,1,3,8
20150421,1983,0,750000.0,3,2.5,2360,12987,2.0,0,0,3,8
20140917,2009,0,706000.0,4,2.5,2740,7571,2.0,0,0,3,9
20150219,1990,0,241000.0,3,2.0,1650,6000,1.0,0,0,3,7
20150415,1999,0,1700000.0,4,3.75,3190,17186,2.0,1,4,3,10
20140505,1996,0,780000.0,4,2.5,2730,10281,2.0,0,2,3,9
20141204,1993,0,350000.0,2,1.5,1320,73600,1.0,0,0,3,7
20150217,1999,0,470000.0,3,2.5,2620,4874,2.0,0,0,3,7
20150128,1985,0,914600.0,4,3.0,3180,80837,2.0,0,0,3,11
20140923,2005,0,354000.0,4,2.5,2900,4762,2.0,0,0,3,8
